pmid,title,abstract,year,journal,doi,publication_date,authors,keywords,alignment_score,tfidf_alignment_score,is_outlier
41695731,"Osteopathia striata with cranial sclerosis, associated with juvenile idiopathic arthritis: A case report and review of literature.","BACKGROUND: Osteopathia striata with cranial stenosis (OSCS) is a rare genetic disorder (Mendelian Inheritance in Man: 300373) inherited in an X-linked dominant pattern. It is classified as a form of skeletal dysplasia and is characterized by linear striations of bone sclerosis, primarily affecting the long bones. OSCS may present as an isolated condition or as part of broader genetic conditions such as Horan-Beighton and Goltz syndromes. Thus far, approximately 100 cases have been reported. CASE SUMMARY: Herein, we report the case of an 11-year-old girl with OSCS in association with juvenile idiopathic arthritis (JIA). Osteopathia striata was suspected during the examination in a local healthcare facility due to arthritis. The patient was then transferred to the pediatric rheumatology clinic due to the inefficacy of the first-line systemic immunosuppressive therapy. Genetic analysis revealed a previously unreported AMER1 c.800C>A (p.Ser267*) variant, which was not detected in the healthy mother. Thus, the diagnosis of OSCS was made based on characteristic bone imaging and the presence of likely pathogenic AMER1 variant. This study presents the first detailed description of OSCS occurring in combination with JIA. CONCLUSION: Diagnosis of OSCS can be challenging due to its rarity and phenotypic heterogeneity. The relationship between JIA and OSCS remains unclear. This case may raise awareness of OSCS.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.113473,2026-02-18,Alexandr A Yakovlev; Ekaterina V Gaidar; Evgeny N Suspitsin; Polina R Korzun; Mikhail M Kostik,AMER1 mutation; Case report; Genetic disorders; Imaging studies; Juvenile idiopathic arthritis; Osteopathia striata with cranial sclerosis; Skeletal dysplasia; Voorhoeve disease,0.3408140885047344,0.07618055557820702,False
41695730,Critical appraisal of bone graft meta-analysis in tibial plateau fractures.,"We read with great interest the meta-analysis by Alshahrani et al , which compared autologous bone grafts and bone substitutes in the management of tibial plateau fractures. This comprehensive review offers valuable data; however, several methodological aspects should be carefully considered to strengthen the interpretation of its findings. Tibial plateau fractures exhibit wide variability in terms of injury mechanism and prognosis. In the included studies, fracture classification was not consistently reported, and studies on simple, mixed, and complex patterns were pooled together, which may have introduced bias. Furthermore, the bone substitutes assessed, namely, calcium phosphate cement, calcium sulfate, bioactive glass, and various composites, differ greatly in composition, mechanical properties, and degradation behavior. The primary outcome of joint depression was analyzed in very small subgroups, limiting statistical power, and was treated as continuous data despite the small sample sizes. The follow-up durations were short, although bone graft incorporation may take months to years, and shorter follow-up may miss later complications. Finally, the search strategy did not specify language criteria, which may have contributed to the inability to locate one of the included studies during our search, potentially indicating the inclusion of non-English articles. Addressing these methodological concerns would increase the robustness, validity, and clinical applicability of this important meta-analysis.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.114188,2026-02-18,Eşref Selçuk; Murat Erem; Savaş Yıldırım,Bone substitutes; Bone transplantation; Meta-analysis; Tibial fractures; Treatment outcome,0.4736838609407521,0.13626093485108925,False
41695729,Magnetic resonance imaging tissue bridges: An emerging biomarker for prognostication in traumatic spinal cord injury.,"Traumatic spinal cord injury (SCI) remains one of the most challenging conditions in neuro-orthopedics, and functional recovery outcomes are mainly unpredictable. A recent prospective study provided compelling evidence that quantitative magnetic resonance imaging biomarkers, particularly midsagittal tissue bridge dimensions, could serve as valuable predictors of neurological recovery following acute SCI. By correlating tissue bridge measurements at 1 month and 6 months with motor and sensory improvements, a clinically meaningful imaging-based prognostic model was developed. Moreover, the inverse association among canal compromise, lesion size, and functional outcomes highlighted the importance of early structural preservation in SCI management. This study emphasized the growing potential of magnetic resonance imaging as both a diagnostic and prognostic tool, with significant implications for patient stratification in clinical and research settings. Future research incorporating tissue bridge biomarkers with advanced imaging techniques and neuroregenerative therapies may further refine personalized rehabilitation strategies for SCI patients.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.115848,2026-02-18,Yao Peng; Ni-Na Luo; Ling Gan; Jia-Qi Zhang,Biomarkers; Magnetic resonance imaging; Neurological recovery; Prognosis; Spinal cord injury,0.31288353722644985,0.10143892956840382,False
41695728,Does surgeon handedness affect the outcomes after primary total knee arthroplasty? A retrospective cohort study.,"BACKGROUND: Various factors affecting the outcomes after primary total knee arthroplasty (TKA) have been investigated in the literature; however, the effect of surgeon handedness on outcomes has rarely been addressed. AIM: To assess whether the radiological and functional outcomes differ between right and left primary TKA when operated by right-handed surgeons. METHODS: A retrospective evaluation of 370 TKAs performed by right-handed surgeons [47.8% right TKAs, dominant side (Group D), and 52.2% left TKAs, non-dominant side (Group N)]. The radiological outcomes were the overall alignment measured as the hip-knee-ankle (HKA) angle, and the tibial and femoral component alignment in the coronal plane measured as the medial tibial proximal angle (MPTA) and mechanical lateral distal femoral angle (mLDFA). The percentage of each alignment outside the accepted safe zone values (outliers) were calculated. The functional outcome at the last follow up was evaluated per the Knee Society Score (KSS) System for 206 knees only. RESULTS: There were no difference in patients' basic characteristics or in postoperative radiological or functional outcomes between Group D and Group N as follows: HKA, 177.96° ± 3.13° vs 178.55° ± 3.38° ( P = 0.082), MPTA, 88.90° ± 2.61° vs 89.43° ± 2.71° ( P = 0.056), mLDFA, 90.16° ± 2.54° vs 89.76° ± 2.53° ( P = 0.140), and KSS, 80.59 ± 14.73 vs 79.56 ± 15.64 ( P = 0.628). There was no significant difference in the percentage of outliers in the HKA and mLDFA between groups. For the MPTA, Group D had significantly more implants within the safe zone than Group N, 53.7% vs 41.4% ( P = 0.022). There was no difference regarding using intramedullary (IM) vs extramedullary (EM) alignment for the tibial cut between both groups ( P = 0.687). In Group D, there was no significant difference in mean MPTA between IM (88.86° ± 3.26°) and EM (88.93° ± 1.76°) methods ( P = 0.862); however, EM resulted in significantly fewer outliers compared to IM (29.2% vs 63.6% respectively; P < 0.001). In Group N, the EM method produced a significantly more valgus alignment than IM (90.38° ± 1.99° vs 88.56° ± 3.00°, P < 0.001), but this did not translate into a significant reduction in outliers ( P = 0.650). CONCLUSION: The overall radiological and functional outcomes after primary TKA were unaffected by the surgeon's handedness; however, the placement of the tibial component was significantly more precise on the dominant side with fewer outliers.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.113696,2026-02-18,Ahmed A Khalifa; Ahmed M Abdelaal; Mohamed Ma Moustafa,Clinical outcomes; Functional laterality; Psychomotor performance; Radiological outcomes; Surgeon handedness; Total knee arthroplasty,0.3662840284660842,0.0757235863768836,False
41695727,Effect of teriparatide on improving fracture union in osteoporotic intertrochanteric fractures: A systematic review and meta-analysis.,"BACKGROUND: Intertrochanteric or pertrochanteric fractures are common among the elderly population. They are primarily treated by internal fixation. Malunion, delayed union, and implant-related complications are often seen in this population due to osteoporosis, which leads to inadequate bone stock and delayed healing of bone. Teriparatide is an established first-line anabolic treatment for osteoporosis that increases bone turnover and promotes new bone formation. Recent papers have shown its role in fracture union in which it enhanced the callus formation and bridged the fractured ends of the bones. AIM: To determine the effect of subcutaneous injection of teriparatide on osteoporotic intertrochanteric fractures. METHODS: We searched PubMed, EMBASE, Scopus, and Cochrane Library for English language articles that were published by June 3, 2025. We selected articles that compared the use of teriparatide injection with either no injection or placebo in patients with osteoporosis who experienced an intertrochanteric fracture that was treated with internal fixation. Relevant data, including union time (primary outcome variable) and other radiological and functional outcome parameters, were extracted from the included studies. The web version of Cochrane's Review Manager was used for meta-analysis. RESULTS: Six studies (four randomized controlled trials and two non-randomized studies) met the inclusion criteria for this systematic review. A total of 393 patients [teriparatide ( n = 175) and control ( n = 218)] were included in the studies. Data from five of these studies were combined, and the pooled meta-analysis of the fracture union time [teriparatide ( n = 155) and control ( n = 198)] showed a significant difference in favor of the teriparatide group (standardized mean difference = -0.77, 95% confidence interval: -0.99 to -0.55, P < 0.00001). Other radiological parameters like varus collapse and incidence of complications were decreased in the teriparatide group. Functional outcomes were better in the early follow-up of patients who received teriparatide. However, the follow-up outcomes were similar in the long term for both groups. CONCLUSION: The meta-analysis showed that teriparatide reduced union time, varus collapse, and complications in osteoporotic intertrochanteric fractures. However, these findings should be interpreted cautiously due to limited evidence and small sample size.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.113659,2026-02-18,Kumar Keshav; Kumar Kaustubh; Prabhaker Mishra,Bony union; Hip fractures; Intertrochanteric; Osteoporosis; Teriparatide; Trochanteric,0.44408428323332033,0.12575828390266816,False
41695726,Cemented vs uncemented femoral fixation in total hip arthroplasty: A systematic review and meta-analysis of periprosthetic fracture risk.,"BACKGROUND: Periprosthetic femoral fractures (PFFs) represent a devastating complication following primary total hip arthroplasty (THA), associated with significant morbidity, mortality, and healthcare costs. The choice of femoral fixation method - cemented vs uncemented - may influence the risk of postoperative periprosthetic fracture. While uncemented stems have gained popularity due to perceived advantages in younger patients and bone preservation, emerging evidence suggests potential differences in fracture risk between fixation methods, particularly in elderly and osteoporotic populations. AIM: To conduct a systematic review and meta-analysis comparing the risk of PFFs between cemented and uncemented femoral fixation in primary THA. METHODS: Following the PRISMA 2020 guidelines, we performed a comprehensive search of PubMed, EMBASE, and the Cochrane Library databases up to October 2025. We included comparative studies reporting periprosthetic fracture rates following primary THA with cemented vs uncemented femoral fixation. The primary outcome was the incidence of PFFs. Data were pooled using a random-effects model. Risk of bias was assessed using the Cochrane RoB 2.0 tool for randomized controlled trials and the Methodological Index for Non-Randomized Studies for observational studies. Publication bias was evaluated using funnel plot analysis and Egger's test. RESULTS: A total of 27 studies were included in the qualitative synthesis, of which three comparative studies, encompassing 2650 patients (772 cemented, 1878 uncemented), provided extractable data for quantitative meta-analysis of periprosthetic fracture incidence. The pooled analysis demonstrated a trend towards a lower risk of periprosthetic fractures in the cemented group compared to the uncemented group (risk ratio = 0.46; 95% confidence interval: 0.14-1.49; P = 0.19); however, this finding was not statistically significant. Substantial heterogeneity was observed among the included studies ( I 2 = 93.1%, P < 0.001). Funnel plot analysis was limited by the small number of studies but did not suggest significant publication bias. CONCLUSION: This meta-analysis suggests that cemented femoral fixation in primary THA may be associated with a lower risk of PFFs compared to uncemented fixation, although this finding did not reach statistical significance and was based on limited, heterogeneous data. The choice of fixation method should be individualized based on patient age, bone quality, activity level, and surgeon experience. Cemented fixation may be particularly advantageous in elderly patients and those with poor bone stock. Further high-quality randomized controlled trials with adequate follow-up are needed to provide definitive evidence.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.115615,2026-02-18,Mohammed H Abushal; Osama M Embaby; Mahmoud Mersal; Emran Badghish; Mohamed Elalfy,Cemented fixation; Fracture prevention; Meta-analysis; Periprosthetic femoral fracture; Primary total hip arthroplasty; Total hip arthroplasty; Uncemented fixation,0.4248432391897335,0.13241904886854639,False
41695725,Risk factors for thoracic-osteoporotic thoracic vertebral compression fractures during the normalized prevention and control period of COVID-19.,"BACKGROUND: Some scholars believe that there is a certain correlation between coronavirus disease 2019 (COVID-19) infection and the occurrence of osteoporotic vertebral compression fractures (OVCF), but no relevant domestic research reports have been published yet. This study retrospectively analyzed the clinical data of patients admitted for OVCF and treated with percutaneous vertebroplasty during the normalized prevention and control period of COVID-19 in Shanghai (after June 1, 2022), aiming to explore the individual differences of OVCF patients during this special period and analyze the risk factors for OVCF. AIM: To explore risk factors for senile OVCF during COVID-19 normalization. METHODS: Retrospective analysis of 230 OVCF patients (June 2022 to June 2023, percutaneous vertebroplasty, observation group) and 236 controls (June 2020 to June 2021, OVCF surgery). Observation group was split into nucleic acid-positive ( n = 85) and negative ( n = 145) subgroups. Fracture location/cause, visual analogue scale, activity scores were compared; risk factors identified. RESULTS: Observation group had 42.2% thoracic fractures and 38.2% cough-induced fractures (both higher than controls, P < 0.05). No significant differences in post-op visual analogue scale (1 day, 1 month) or activity scores ( P > 0.05). Nucleic acid results, fracture cause/location correlated ( P < 0.05; cause-location r = 0.827). Logistic regression showed fracture cause, nucleic acid result, body mass index, bone mineral density as high-risk factors. CONCLUSION: During COVID-19 normalization, cough is the top OVCF cause; thoracic fractures rise. The four factors above are independent risks. For elderly COVID-positive patients with recurrent cough, lung disease treatment, anti-osteoporosis therapy, and thoracic braces prevent thoracic OVCF.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.114984,2026-02-18,Yi-Fan Li; Chen-Qiong Wu; Yang Long; Qi-Feng Yu; Wei Xu; Jian-Jie Zhao; Xiang-Yang Zhang; Zhi-Kun Li,COVID-19; Cough; Normalized prevention and control; Osteoporotic vertebral compression fracture; Risk factor,0.39515988338648106,0.05183770000936444,False
41695724,Music therapy for anxiety reduction in non-acute surgical fracture patients: A systematic review and meta-analysis.,"BACKGROUND: Anxiety is a common issue among non-acute surgical fracture patients. Non-pharmacological interventions are needed. This meta-analysis aims to synthesize evidence on the efficacy of music therapy for anxiety reduction in this population. AIM: To evaluate the effect of music therapy on anxiety in non-acute surgical fracture patients. METHODS: We systematically searched CNKI, PubMed, EMBASE, Cochrane Library, VIP, and MEDLINE databases for randomized controlled trials. Data were pooled using a random-effects model. The primary outcome was anxiety scores measured by standardized scales. RESULTS: Twelve randomized-controlled trials comprising 1257 patients (628 receiving music therapy, 629 in control groups) are included. Music therapy markedly reduces anxiety [the standardized mean difference (SMD ) = -2.09, 95%confidence interval (CI): -2.63 to -1.55), P < 0.001], pain (SMD = -2.22, 95%CI: -3.39 to -1.05, P < 0.001) and depression (SMD = -2.05, 95%CI: -3.75 to -1.25, P < 0.001) vs standard care. CONCLUSION: Music therapy significantly reduces anxiety in non-acute surgical fracture patients and should be considered as a complementary therapy.",2026,World journal of orthopedics,10.5312/wjo.v17.i2.113526,2026-02-18,Yu-Lan Tang; Ying-Xin Zhao; Xiao Wang,Anxiety; Fracture; Meta-analysis; Music therapy; Non-acute surgery,0.24664117922829037,0.039371290694376795,False
41608499,Advances in polymer-based hydrogel systems for adipose-derived mesenchymal stem cells toward bone regeneration.,"Bone regeneration for non-load-bearing defects remains a significant clinical challenge requiring advanced biomaterials and cellular strategies. Adipose-derived mesenchymal stem cells (AD-MSCs) have garnered significant interest in bone tissue engineering (BTE) because of their abundant availability, minimally invasive harvesting procedures, and robust differentiation potential into osteogenic lineages. Unlike bone marrow-derived mesenchymal stem cells, AD-MSCs can be easily obtained in large quantities, making them appealing alternatives for therapeutic applications. This review explores hydrogels containing polymers, such as chitosan, collagen, gelatin, and hyaluronic acid, and their composites, tailored for BTE, and emphasizes the importance of these hydrogels as scaffolds for the delivery of AD-MSCs. Various hydrogel fabrication techniques and biocompatibility assessments are discussed, along with innovative modifications to enhance osteogenesis. This review also briefly outlines AD-MSC isolation methods and advanced embedding techniques for precise cell placement, such as direct encapsulation and three-dimensional bioprinting. We discuss the mechanisms of bone regeneration in the AD-MSC-laden hydrogels, including osteoinduction, vascularization, and extracellular matrix remodeling. We also review the preclinical and clinical applications of AD-MSC-hydrogel systems, emphasizing their success and limitations. In this review, we provide a comprehensive overview of AD-MSC-based hydrogel systems to guide the development of effective therapies for bone regeneration.",2026,World journal of orthopedics,10.5312/wjo.v17.i1.113228,2026-01-18,Nivetha Suresh; Sundaravadhanan Lekhavadhani; Nagarajan Selvamurugan,Adipose-derived mesenchymal stem cells; Bone regeneration; Bone tissue engineering; Hydrogels; Mesenchymal stem cells; Polymers,0.2904221856648028,0.07348592993091915,False
41608498,Novel use of bisphosphonates to improve surgical outcomes in experimental bone tuberculosis.,"BACKGROUND: Tuberculous osteitis is a chronic, granulomatous bone infection that frequently results in impaired bone healing following surgery. Despite surgical intervention and prolonged anti-tuberculous therapy, complete bone regeneration often remains unachieved, contributing to subsequent orthopedic complications. AIM: To investigate the efficacy and safety of pamidronate in promoting bone regeneration following surgical treatment of experimental animal tuberculous osteitis. METHODS: A controlled randomized basic study of rabbit femoral tuberculosis induced by Mycobacterium tuberculosis strain H37Rv included surgical removal of infected tissue and implantation of osteoinductive bone grafts with the following animal allocation to one of three groups: (1) Bisphosphonates alone; (2) Bisphosphonates combined with anti-tuberculous therapy; and (3) Anti-tuberculous therapy alone. The control group consisted of animals that received no surgical or medical treatment. Clinical evaluations, biochemical markers, micro-computed tomography imaging, and histomorphometry analyses were conducted at 3 months and 6 months postoperatively. RESULTS: Pamidronate treatment significantly reduced early implant resorption, increased osteoblastic activity, improved trabecular bone regeneration, and maintained graft integrity compared to the anti-tuberculous therapy-only group. Histologically, pamidronate led to enhanced vascular remodeling and increased bone matrix formation. Crucially, bisphosphonate therapy demonstrated safety, compatibility with anti-tuberculous medications, and did not exacerbate tuberculous inflammation. Furthermore, micro-computed tomography analysis revealed a significant increase in trabecular thickness and density in pamidronate-treated groups, underscoring the anabolic effects of bisphosphonates. Morphometric evaluation confirmed a marked reduction in osteoclast number and activity at graft interfaces. These combined radiological, histological, and biochemical data collectively demonstrate the efficacy of pamidronate as an adjunctive agent in enhancing bone repair outcomes following surgical intervention for tuberculous osteitis. CONCLUSION: A single intravenous dose of pamidronate significantly enhances bone regeneration and prevents implant resorption following surgical treatment of tuberculous osteitis. The following prospective studies are needed.",2026,World journal of orthopedics,10.5312/wjo.v17.i1.112262,2026-01-18,Veronika V Petukhova; Alexander Yu Mushkin; Alexey S Maletin; Marine Z Dogonadze; Natalia V Zabolotnykh; Marina E Dyakova; Dilyara S Esmedlyaeva; Tatiana I Vinogradova; Mikhail M Kostik,Bisphosphonates; Bone and joint tuberculosis; Bone grafting; Bone regeneration; Bone resorption; Pamidronate; Tuberculosis,0.3385638369971433,0.08917689054619661,False
